Название,Текущая цена,Старая цена,Скидка,Рейтинг,Отзывы,Категория,Ссылка,Скидка_тг,Ценовой_сегмент,Индекс_популярности
"алтын 07898578 длина 18 см, вес 2.19 г золото, плетение питон",134382,134382,0%,0,0,all,https://kaspi.kz/shop/p/altyn-07898578-dlina-18-sm-ves-2-19-g-zoloto-pletenie-piton-117061196/?c=750000000,0,Премиум,0
чокер feelss длина 31 см искусственный жемчуг бисер,790,790,0%,0,0,all,https://kaspi.kz/shop/p/choker-feelss-feelss01-dlina-31-sm-iskusstvennyi-zhemchug-biser-115727986/?c=750000000,0,Средний,0
"серьги базовая коллекция мельхиор, без вставок",246,246,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-mel-hior-bez-vstavok-129489307/?c=750000000,0,Бюджет,0
"серебро россии 1006 длина 45 см, вес 2.5 г серебро, плетение якорное",1999,1999,0%,0,0,all,https://kaspi.kz/shop/p/serebro-rossii-1006-dlina-45-sm-ves-2-5-g-serebro-pletenie-jakornoe-120847935/?c=750000000,0,Премиум,0
"sokolov 968020302 длина 50 см, вес 1.57 г серебро, плетение панцирное",5690,5690,0%,0,0,all,https://kaspi.kz/shop/p/sokolov-968020302-dlina-50-sm-ves-1-57-g-serebro-pletenie-pantsirnoe-106389929/?c=750000000,0,Премиум,0
"ayim brand jja вес 12 г серебро, сапфир",60000,60000,0%,0,0,all,https://kaspi.kz/shop/p/ayim-brand-jja-ves-12-g-serebro-sapfir-148144107/?c=750000000,0,Премиум,0
"серьги мельхиор, без вставок",688,688,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-mel-hior-bez-vstavok-116242911/?c=750000000,0,Средний,0
"пусеты серебрико 0099000 вес 1.2 г серебро, фианит",893,893,0%,0,0,all,https://kaspi.kz/shop/p/pusety-serebriko-0099000-ves-1-2-g-serebro-fianit-142565751/?c=750000000,0,Средний,0
"серьги-цепочки fashion jewelry n бижутерный сплав, стекло",499,499,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-tsepochki-fashion-jewelry-n-bizhuternyi-splav-steklo-107964633/?c=750000000,0,Средний,0
"конго бижутерный сплав, без вставок",224,224,0%,0,0,all,https://kaspi.kz/shop/p/kongo-bizhuternyi-splav-bez-vstavok-123290721/?c=750000000,0,Бюджет,0
"серьги xuping jewelry n медицинская сталь, фианит",999,999,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-xuping-jewelry-n-meditsinskaja-stal-fianit-108698103/?c=750000000,0,Премиум,0
"серьги ласточка n бижутерный сплав, акрил",595,595,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-lastochka-n-bizhuternyi-splav-akril-105903362/?c=750000000,0,Средний,0
"кольцо золото 318607933 размер 16 титан, пластик, золотистый",510,510,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-zoloto-318607933-razmer-16-titan-plastik-zolotistyi-119457780/?c=750000000,0,Средний,0
"кольцо размер регулируемый бижутерный сплав, без вставок",745,745,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-razmer-reguliruemyi-bizhuternyi-splav-bez-vstavok-121401596/?c=750000000,0,Средний,0
"базовая коллекция длина 70 см бижутерный сплав, жемчуг",858,858,0%,0,0,all,https://kaspi.kz/shop/p/bazovaja-kollektsija-dlina-70-sm-bizhuternyi-splav-zhemchug-130297317/?c=750000000,0,Средний,0
"золото россии 30086323_573115 вес 15 г серебро, фианит",5599,5599,0%,0,0,all,https://kaspi.kz/shop/p/zoloto-rossii-30086323-573115-ves-15-g-serebro-fianit-115752953/?c=750000000,0,Премиум,0
"брошь базовая коллекция бижутерный сплав, стекло",451,451,0%,0,0,all,https://kaspi.kz/shop/p/brosh-bazovaja-kollektsija-bizhuternyi-splav-steklo-134248113/?c=750000000,0,Средний,0
цепь длина 50 см медицинское золото фианит,1203,1203,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-50-sm-meditsinskoe-zoloto-fianit-116263353/?c=750000000,0,Премиум,0
"кольцо feelss ringf01 размер 16 бижутерный сплав, стекло",499,499,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-feelss-ringf01-razmer-16-bizhuternyi-splav-steklo-136177530/?c=750000000,0,Средний,0
"кольцо спиннер - антистресс nero black размер 19 нержавеющая сталь, без вставок",887,887,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-spinner---antistress-nero-black-razmer-19-nerzhavejuschaja-stal-bez-vstavok-113385904/?c=750000000,0,Средний,0
"цепь larey 769011339 длина 45 см бижутерный сплав, текстиль эмаль",890,890,0%,0,0,all,https://kaspi.kz/shop/p/tsep-larey-769011339-dlina-45-sm-bizhuternyi-splav-tekstil-emal--143405597/?c=750000000,0,Средний,0
"серьги бижутерный сплав, медицинская сталь, цирконий",750,750,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bizhuternyi-splav-meditsinskaja-stal-tsirkonii-139351369/?c=750000000,0,Средний,0
"набор she1010 размер регулируемый бижутерный сплав, синтетический жемчуг",240,240,0%,0,0,all,https://kaspi.kz/shop/p/nabor-she1010-razmer-reguliruemyi-bizhuternyi-splav-sinteticheskii-zhemchug-138692063/?c=750000000,0,Бюджет,0
"dimash silver 5544 вес 3.5 г серебро, фианит",9999,9999,0%,0,0,all,https://kaspi.kz/shop/p/dimash-silver-5544-ves-3-5-g-serebro-fianit-133124473/?c=750000000,0,Премиум,0
"бижутерный сплав, пластик",789,789,0%,0,0,all,https://kaspi.kz/shop/p/bizhuternyi-splav-plastik-144089153/?c=750000000,0,Средний,0
"30276295_606443876 длина 19 см титан, без вставок",944,944,0%,0,0,all,https://kaspi.kz/shop/p/30276295-606443876-dlina-19-sm-titan-bez-vstavok-119391700/?c=750000000,0,Средний,0
цепь длина 35 см бижутерный сплав страз,269,269,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-35-sm-bizhuternyi-splav-straz-115980063/?c=750000000,0,Бюджет,0
цепь larey золотое обьятие длина 38 см бижутерный сплав эмаль,990,990,0%,0,0,all,https://kaspi.kz/shop/p/tsep-larey-zolotoe-ob-jatie-dlina-38-sm-bizhuternyi-splav-emal--143366028/?c=750000000,0,Средний,0
"пусеты lady accessories медицинское золото, без вставок",250,250,0%,0,0,all,https://kaspi.kz/shop/p/pusety-lady-accessories-meditsinskoe-zoloto-bez-vstavok-123777392/?c=750000000,0,Бюджет,0
"серьги красный бижутерный сплав, без вставок",497,497,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-krasnyi-bizhuternyi-splav-bez-vstavok-113771211/?c=750000000,0,Средний,0
"серьги мини нержавеющая сталь, акрил",209,209,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-mini-nerzhavejuschaja-stal-akril-118004282/?c=750000000,0,Бюджет,0
"золото бижутерный сплав, медицинское золото, цирконий",1497,1497,0%,0,0,all,https://kaspi.kz/shop/p/zoloto-bizhuternyi-splav-meditsinskoe-zoloto-tsirkonii-128984740/?c=750000000,0,Премиум,0
"stainless steel flshop браслет love длина 17 см нержавеющая сталь, горный хрусталь",918,918,0%,0,0,all,https://kaspi.kz/shop/p/stainless-steel-flshop-braslet-love-dlina-17-sm-nerzhavejuschaja-stal-gornyi-hrustal--116504685/?c=750000000,0,Средний,0
"колье yees 5837 длина 45 см вес 1 г серебро, сплав покрытый серебром 925, цирконий",4000,4000,0%,0,0,all,https://kaspi.kz/shop/p/kol-e-yees-5837-dlina-45-sm-ves-1-g-serebro-splav-pokrytyi-serebrom-925-tsirkonii-141282845/?c=750000000,0,Премиум,0
"xuping jewelry медицинская сталь, медицинское золото, фианит",1300,1300,0%,0,0,all,https://kaspi.kz/shop/p/xuping-jewelry-meditsinskaja-stal-meditsinskoe-zoloto-fianit-132887443/?c=750000000,0,Премиум,0
"набор toptrend бижутерный сплав, без вставок",1480,1480,0%,0,0,all,https://kaspi.kz/shop/p/nabor-toptrend-bizhuternyi-splav-bez-vstavok-144777157/?c=750000000,0,Премиум,0
"нержавеющая сталь, ювелирный сплав, медицинское золото, стразы",1387,1387,0%,0,0,all,https://kaspi.kz/shop/p/nerzhavejuschaja-stal-juvelirnyi-splav-meditsinskoe-zoloto-strazy-118411911/?c=750000000,0,Премиум,0
"медицинская сталь, фианит",1395,1395,0%,0,0,all,https://kaspi.kz/shop/p/meditsinskaja-stal-fianit-115803448/?c=750000000,0,Премиум,0
"серьги argentum 001107 вес 5 г серебро, муассанит",1081,1081,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-argentum-001107-ves-5-g-serebro-muassanit-122051417/?c=750000000,0,Премиум,0
"748502658 длина 19.21 см титан, без вставок",888,888,0%,0,0,all,https://kaspi.kz/shop/p/748502658-dlina-19-21-sm-titan-bez-vstavok-120313273/?c=750000000,0,Средний,0
"585 золотой 01109 длина 20 см натуральный камень, золото, агат",487,487,0%,0,0,all,https://kaspi.kz/shop/p/585-zolotoi-01109-dlina-20-sm-natural-nyi-kamen-zoloto-agat-122361515/?c=750000000,0,Средний,0
"fashion jewelry 3689543 длина 22 см нержавеющая сталь, пластик",300,300,0%,0,0,all,https://kaspi.kz/shop/p/fashion-jewelry-3689543-dlina-22-sm-nerzhavejuschaja-stal-plastik-130814098/?c=750000000,0,Бюджет,0
четки электронные пластик 22 см без камней,12195,12195,0%,0,0,all,https://kaspi.kz/shop/p/chetki-elektronnye-plastik-22-sm-bez-kamnei-142578151/?c=750000000,0,Премиум,0
"бижутерный сплав, искусственный жемчуг",898,898,0%,0,0,all,https://kaspi.kz/shop/p/bizhuternyi-splav-iskusstvennyi-zhemchug-141035202/?c=750000000,0,Средний,0
"браслеты на ногу длина 20 см пластик, бижутерный сплав, бижутерный сплав, искусственный камень",600,600,0%,0,0,all,https://kaspi.kz/shop/p/braslety-na-nogu-dlina-20-sm-plastik-bizhuternyi-splav-bizhuternyi-splav-iskusstvennyi-kamen--137626729/?c=750000000,0,Средний,0
"кольцо 30320782_564934619 размер регулируемый бижутерный сплав, ювелирная смола",919,919,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-30320782-564934619-razmer-reguliruemyi-bizhuternyi-splav-juvelirnaja-smola-138759016/?c=750000000,0,Средний,0
"bz57 длина 28 см текстиль, бижутерный сплав",498,498,0%,0,0,all,https://kaspi.kz/shop/p/bz57-dlina-28-sm-tekstil-bizhuternyi-splav-122010734/?c=750000000,0,Средний,0
"серьги медицинская сталь, без вставок",845,845,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-meditsinskaja-stal-bez-vstavok-149199768/?c=750000000,0,Средний,0
бусы jewelry world длина 160 см бижутерный сплав искусственный жемчуг,1400,1400,0%,0,0,all,https://kaspi.kz/shop/p/busy-jewelry-world-monnica-dlinnye-busy-sotuar-dlina-160-sm-bizhuternyi-splav-iskusstvennyi-zhemchug-130929562/?c=750000000,0,Премиум,0
цепь длина 50 см медицинское золото без вставок,794,794,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-50-sm-meditsinskoe-zoloto-bez-vstavok-117007542/?c=750000000,0,Средний,0
чокер длина 115 см титан без вставок,349,349,0%,0,0,all,https://kaspi.kz/shop/p/choker-dlina-115-sm-titan-bez-vstavok-113423731/?c=750000000,0,Бюджет,0
"серьги базовая коллекция бижутерный сплав, без вставок",799,799,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-bizhuternyi-splav-bez-vstavok-140724169/?c=750000000,0,Средний,0
"a steel титан, без вставок",1513,1513,0%,0,0,all,https://kaspi.kz/shop/p/a-steel-titan-bez-vstavok-122869009/?c=750000000,0,Премиум,0
"larey 035675790 длина 27 см бижутерный сплав, металл, искусственный жемчуг",890,890,0%,0,0,all,https://kaspi.kz/shop/p/larey-035675790-dlina-27-sm-bizhuternyi-splav-metall-iskusstvennyi-zhemchug-120930837/?c=750000000,0,Средний,0
"кафф медицинская сталь, без вставок",400,400,0%,0,0,all,https://kaspi.kz/shop/p/kaff-meditsinskaja-stal-bez-vstavok-110086601/?c=750000000,0,Бюджет,0
"пусеты пластик, бижутерный сплав, искусственный жемчуг",589,589,0%,0,0,all,https://kaspi.kz/shop/p/pusety-plastik-bizhuternyi-splav-iskusstvennyi-zhemchug-122045412/?c=750000000,0,Средний,0
четки ручные пластик 21 см,1790,1790,0%,0,0,all,https://kaspi.kz/shop/p/chetki-ruchnye-plastik-21-sm-156050397/?c=750000000,0,Премиум,0
"stainless steel медицинское золото, фианит",1796,1796,0%,0,0,all,https://kaspi.kz/shop/p/stainless-steel-meditsinskoe-zoloto-fianit-133924719/?c=750000000,0,Премиум,0
"конго xuping jewelry базовая коллекция медицинское золото, без вставок",600,600,0%,0,0,all,https://kaspi.kz/shop/p/kongo-xuping-jewelry-bazovaja-kollektsija-meditsinskoe-zoloto-bez-vstavok-122480096/?c=750000000,0,Средний,0
"premium jewellery базовая коллекция длина 40.5 см бижутерный сплав, стекло",493,493,0%,0,0,all,https://kaspi.kz/shop/p/premium-jewellery-bazovaja-kollektsija-dlina-40-5-sm-bizhuternyi-splav-steklo-107177380/?c=750000000,0,Средний,0
"колье золото арт длина 45 см вес 2 г серебро, цирконий",3250,3250,0%,0,0,all,https://kaspi.kz/shop/p/kol-e-zoloto-art-dlina-45-sm-ves-2-g-serebro-tsirkonii-132355443/?c=750000000,0,Премиум,0
"конго kausar collection dfrhrt236 вес 5 г серебро, без вставок",886,886,0%,0,0,all,https://kaspi.kz/shop/p/kongo-kausar-collection-dfrhrt236-ves-5-g-serebro-bez-vstavok-140513646/?c=750000000,0,Средний,0
бижутерная фурнитура sima-land застежки (замочки) 30 шт,639,639,0%,0,0,all,https://kaspi.kz/shop/p/bizhuternaja-furnitura-sima-land-zastezhki-zamochki-30-sht-131080143/?c=750000000,0,Средний,0
"серьги титан, нержавеющая сталь, бижутерный сплав, без вставок",716,716,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-titan-nerzhavejuschaja-stal-bizhuternyi-splav-bez-vstavok-120843041/?c=750000000,0,Средний,0
"teya длина 24 см бижутерный сплав, цирконий",936,936,0%,0,0,all,https://kaspi.kz/shop/p/teya-dlina-24-sm-bizhuternyi-splav-tsirkonii-139184698/?c=750000000,0,Средний,0
"emeli lux 000066 вес 6.5 г сплав покрытый серебром 925, имитация жемчуга",9998,9998,0%,0,0,all,https://kaspi.kz/shop/p/emeli-lux-000066-ves-6-5-g-splav-pokrytyi-serebrom-925-imitatsija-zhemchuga-141940616/?c=750000000,0,Премиум,0
